E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA,E /V,I /uA
0.349,0.166,0.349,0.16,0.487,0.005,0.487,0.005,,,,,,,,,,,,,,,,
0.349,0.16,0.349,0.144,0.487,-0.017,0.487,0.008,,,,,,,,,,,,,,,,
0.349,0.146,0.349,0.138,0.486,0.011,0.486,-0.005,,,,,,,,,,,,,,,,
0.35,0.149,0.35,0.12,0.486,-0.009,0.486,0.006,,,,,,,,,,,,,,,,
0.35,0.152,0.35,0.127,0.485,0,0.485,0.006,,,,,,,,,,,,,,,,
0.35,0.141,0.35,0.132,0.485,0,0.485,-0.012,,,,,,,,,,,,,,,,
0.35,0.143,0.35,0.123,0.485,0.014,0.485,-0.008,,,,,,,,,,,,,,,,
0.351,0.132,0.351,0.126,0.484,0.003,0.484,0.003,,,,,,,,,,,,,,,,
0.351,0.137,0.351,0.126,0.484,0.005,0.484,0,,,,,,,,,,,,,,,,
0.351,0.138,0.351,0.126,0.484,-0.003,0.484,-0.001,,,,,,,,,,,,,,,,
0.351,0.129,0.351,0.126,0.483,0.003,0.483,-0.008,,,,,,,,,,,,,,,,
0.352,0.132,0.352,0.118,0.483,0.006,0.483,0,,,,,,,,,,,,,,,,
0.352,0.135,0.352,0.135,0.482,0.026,0.482,-0.012,,,,,,,,,,,,,,,,
0.352,0.129,0.352,0.126,0.482,0.005,0.482,0.003,,,,,,,,,,,,,,,,
0.352,0.152,0.352,0.121,0.482,0.003,0.482,-0.017,,,,,,,,,,,,,,,,
0.353,0.124,0.353,0.117,0.481,-0.012,0.481,-0.005,,,,,,,,,,,,,,,,
0.353,0.124,0.353,0.118,0.481,-0.011,0.481,0.006,,,,,,,,,,,,,,,,
0.353,0.127,0.353,0.117,0.481,0.011,0.481,-0.009,,,,,,,,,,,,,,,,
0.353,0.124,0.353,0.107,0.48,-0.005,0.48,-0.009,,,,,,,,,,,,,,,,
0.354,0.126,0.354,0.124,0.48,-0.011,0.48,-0.018,,,,,,,,,,,,,,,,
0.354,0.124,0.354,0.114,0.479,0.005,0.479,-0.003,,,,,,,,,,,,,,,,
0.354,0.12,0.354,0.123,0.479,0.005,0.479,-0.009,,,,,,,,,,,,,,,,
0.354,0.12,0.354,0.112,0.479,-0.001,0.479,-0.006,,,,,,,,,,,,,,,,
0.355,0.121,0.355,0.112,0.478,0,0.478,-0.001,,,,,,,,,,,,,,,,
0.355,0.12,0.355,0.118,0.478,-0.014,0.478,0.003,,,,,,,,,,,,,,,,
0.355,0.114,0.355,0.112,0.478,-0.02,0.478,-0.017,,,,,,,,,,,,,,,,
0.355,0.117,0.355,0.103,0.477,-0.008,0.477,-0.011,,,,,,,,,,,,,,,,
0.356,0.123,0.356,0.111,0.477,-0.001,0.477,-0.012,,,,,,,,,,,,,,,,
0.356,0.12,0.356,0.115,0.476,0.005,0.476,0.002,,,,,,,,,,,,,,,,
0.356,0.107,0.356,0.104,0.476,-0.009,0.476,-0.011,,,,,,,,,,,,,,,,
0.356,0.101,0.356,0.107,0.476,0.002,0.476,-0.023,,,,,,,,,,,,,,,,
0.357,0.112,0.357,0.103,0.475,-0.009,0.475,-0.009,,,,,,,,,,,,,,,,
0.357,0.111,0.357,0.098,0.475,-0.018,0.475,-0.017,,,,,,,,,,,,,,,,
0.357,0.107,0.357,0.106,0.475,-0.014,0.475,-0.018,,,,,,,,,,,,,,,,
0.357,0.109,0.357,0.101,0.474,-0.003,0.474,-0.011,,,,,,,,,,,,,,,,
0.358,0.104,0.358,0.094,0.474,-0.014,0.474,-0.017,,,,,,,,,,,,,,,,
0.358,0.101,0.358,0.101,0.473,0.005,0.473,-0.008,,,,,,,,,,,,,,,,
0.358,0.111,0.358,0.098,0.473,-0.024,0.473,-0.012,,,,,,,,,,,,,,,,
0.358,0.095,0.358,0.092,0.473,0.002,0.473,-0.031,,,,,,,,,,,,,,,,
0.359,0.109,0.359,0.088,0.472,-0.001,0.472,-0.012,,,,,,,,,,,,,,,,
0.359,0.117,0.359,0.121,0.472,-0.014,0.472,-0.011,,,,,,,,,,,,,,,,
0.359,0.107,0.359,0.106,0.472,-0.017,0.472,-0.012,,,,,,,,,,,,,,,,
0.359,0.1,0.359,0.092,0.471,-0.023,0.471,-0.011,,,,,,,,,,,,,,,,
0.36,0.107,0.36,0.097,0.471,-0.011,0.471,-0.021,,,,,,,,,,,,,,,,
0.36,0.103,0.36,0.104,0.47,-0.015,0.47,-0.023,,,,,,,,,,,,,,,,
0.36,0.097,0.36,0.088,0.47,-0.017,0.47,-0.005,,,,,,,,,,,,,,,,
0.36,0.104,0.36,0.094,0.47,-0.012,0.47,-0.028,,,,,,,,,,,,,,,,
0.361,0.121,0.361,0.092,0.469,-0.024,0.469,-0.031,,,,,,,,,,,,,,,,
0.361,0.103,0.361,0.098,0.469,-0.021,0.469,-0.012,,,,,,,,,,,,,,,,
0.361,0.092,0.361,0.088,0.469,-0.026,0.469,-0.023,,,,,,,,,,,,,,,,
0.361,0.097,0.361,0.089,0.468,-0.005,0.468,-0.023,,,,,,,,,,,,,,,,
0.362,0.106,0.362,0.088,0.468,-0.006,0.468,-0.021,,,,,,,,,,,,,,,,
0.362,0.106,0.362,0.088,0.468,-0.003,0.468,-0.014,,,,,,,,,,,,,,,,
0.362,0.103,0.362,0.084,0.467,-0.015,0.467,-0.006,,,,,,,,,,,,,,,,
0.362,0.094,0.362,0.086,0.467,-0.012,0.467,-0.021,,,,,,,,,,,,,,,,
0.363,0.106,0.363,0.089,0.466,-0.005,0.466,-0.015,,,,,,,,,,,,,,,,
0.363,0.101,0.363,0.086,0.466,-0.008,0.466,-0.023,,,,,,,,,,,,,,,,
0.363,0.089,0.363,0.089,0.466,-0.018,0.466,-0.021,,,,,,,,,,,,,,,,
0.363,0.1,0.363,0.088,0.465,-0.005,0.465,-0.032,,,,,,,,,,,,,,,,
0.364,0.098,0.364,0.086,0.465,-0.011,0.465,-0.034,,,,,,,,,,,,,,,,
0.364,0.101,0.364,0.086,0.465,-0.018,0.465,-0.023,,,,,,,,,,,,,,,,
0.364,0.097,0.364,0.092,0.464,-0.011,0.464,-0.021,,,,,,,,,,,,,,,,
0.364,0.092,0.364,0.083,0.464,0.005,0.464,-0.008,,,,,,,,,,,,,,,,
0.365,0.101,0.365,0.086,0.463,-0.015,0.463,-0.028,,,,,,,,,,,,,,,,
0.365,0.104,0.365,0.089,0.463,-0.012,0.463,-0.009,,,,,,,,,,,,,,,,
0.365,0.084,0.365,0.101,0.463,-0.023,0.463,-0.012,,,,,,,,,,,,,,,,
0.365,0.091,0.365,0.081,0.462,-0.014,0.462,-0.009,,,,,,,,,,,,,,,,
0.366,0.095,0.366,0.081,0.462,-0.014,0.462,-0.034,,,,,,,,,,,,,,,,
0.366,0.097,0.366,0.091,0.462,-0.015,0.462,-0.028,,,,,,,,,,,,,,,,
0.366,0.091,0.366,0.081,0.461,-0.017,0.461,-0.026,,,,,,,,,,,,,,,,
0.366,0.089,0.366,0.075,0.461,-0.014,0.461,-0.02,,,,,,,,,,,,,,,,
0.367,0.084,0.367,0.084,0.46,-0.014,0.46,-0.04,,,,,,,,,,,,,,,,
0.367,0.088,0.367,0.081,0.46,-0.021,0.46,-0.028,,,,,,,,,,,,,,,,
0.367,0.089,0.367,0.08,0.46,-0.02,0.46,-0.026,,,,,,,,,,,,,,,,
0.367,0.088,0.367,0.077,0.459,-0.018,0.459,-0.029,,,,,,,,,,,,,,,,
0.368,0.088,0.368,0.086,0.459,-0.009,0.459,-0.026,,,,,,,,,,,,,,,,
0.368,0.097,0.368,0.077,0.459,-0.017,0.459,-0.02,,,,,,,,,,,,,,,,
0.368,0.08,0.368,0.077,0.458,-0.024,0.458,-0.026,,,,,,,,,,,,,,,,
0.368,0.088,0.368,0.068,0.458,-0.026,0.458,-0.035,,,,,,,,,,,,,,,,
0.369,0.095,0.369,0.074,0.457,-0.015,0.457,-0.018,,,,,,,,,,,,,,,,
0.369,0.094,0.369,0.104,0.457,-0.015,0.457,-0.037,,,,,,,,,,,,,,,,
0.369,0.081,0.369,0.081,0.457,-0.018,0.457,-0.024,,,,,,,,,,,,,,,,
0.369,0.089,0.369,0.081,0.456,-0.021,0.456,-0.021,,,,,,,,,,,,,,,,
0.37,0.086,0.37,0.08,0.456,-0.015,0.456,-0.024,,,,,,,,,,,,,,,,
0.37,0.095,0.37,0.084,0.456,-0.014,0.456,-0.024,,,,,,,,,,,,,,,,
0.37,0.088,0.37,0.077,0.455,-0.023,0.455,-0.028,,,,,,,,,,,,,,,,
0.37,0.089,0.37,0.083,0.455,-0.014,0.455,-0.034,,,,,,,,,,,,,,,,
0.371,0.089,0.371,0.083,0.454,-0.023,0.454,-0.028,,,,,,,,,,,,,,,,
0.371,0.094,0.371,0.084,0.454,-0.014,0.454,-0.029,,,,,,,,,,,,,,,,
0.371,0.091,0.371,0.088,0.454,-0.017,0.454,-0.028,,,,,,,,,,,,,,,,
0.371,0.088,0.371,0.075,0.453,-0.012,0.453,-0.024,,,,,,,,,,,,,,,,
0.372,0.089,0.372,0.074,0.453,-0.037,0.453,-0.029,,,,,,,,,,,,,,,,
0.372,0.081,0.372,0.091,0.453,-0.028,0.453,-0.024,,,,,,,,,,,,,,,,
0.372,0.077,0.372,0.074,0.452,-0.024,0.452,-0.021,,,,,,,,,,,,,,,,
0.372,0.089,0.372,0.069,0.452,-0.034,0.452,-0.026,,,,,,,,,,,,,,,,
0.373,0.083,0.373,0.075,0.451,-0.015,0.451,-0.021,,,,,,,,,,,,,,,,
0.373,0.084,0.373,0.075,0.451,-0.032,0.451,-0.032,,,,,,,,,,,,,,,,
0.373,0.092,0.373,0.075,0.451,-0.032,0.451,-0.037,,,,,,,,,,,,,,,,
0.373,0.089,0.373,0.075,0.45,-0.026,0.45,-0.034,,,,,,,,,,,,,,,,
0.374,0.083,0.374,0.071,0.45,-0.017,0.45,-0.028,,,,,,,,,,,,,,,,
0.374,0.088,0.374,0.084,0.45,-0.034,0.45,-0.041,,,,,,,,,,,,,,,,
0.374,0.08,0.374,0.075,0.449,-0.017,0.449,-0.034,,,,,,,,,,,,,,,,
0.375,0.092,0.375,0.06,0.449,-0.017,0.449,-0.034,,,,,,,,,,,,,,,,
0.375,0.083,0.375,0.057,0.448,-0.026,0.448,-0.046,,,,,,,,,,,,,,,,
0.375,0.086,0.375,0.078,0.448,-0.009,0.448,-0.024,,,,,,,,,,,,,,,,
0.375,0.083,0.375,0.08,0.448,-0.021,0.448,-0.037,,,,,,,,,,,,,,,,
0.376,0.086,0.376,0.072,0.447,-0.024,0.447,-0.035,,,,,,,,,,,,,,,,
0.376,0.089,0.376,0.078,0.447,-0.018,0.447,-0.034,,,,,,,,,,,,,,,,
0.376,0.088,0.376,0.072,0.447,-0.031,0.447,-0.028,,,,,,,,,,,,,,,,
0.376,0.081,0.376,0.072,0.446,-0.024,0.446,-0.034,,,,,,,,,,,,,,,,
0.377,0.094,0.377,0.077,0.446,-0.032,0.446,-0.04,,,,,,,,,,,,,,,,
0.377,0.097,0.377,0.078,0.445,-0.034,0.445,-0.043,,,,,,,,,,,,,,,,
0.377,0.084,0.377,0.088,0.445,-0.041,0.445,-0.029,,,,,,,,,,,,,,,,
0.377,0.081,0.377,0.075,0.445,-0.031,0.445,-0.037,,,,,,,,,,,,,,,,
0.378,0.081,0.378,0.071,0.444,-0.034,0.444,-0.037,,,,,,,,,,,,,,,,
0.378,0.081,0.378,0.077,0.444,-0.021,0.444,-0.026,,,,,,,,,,,,,,,,
0.378,0.084,0.378,0.078,0.444,-0.04,0.444,-0.043,,,,,,,,,,,,,,,,
0.378,0.072,0.378,0.081,0.443,-0.028,0.443,-0.035,,,,,,,,,,,,,,,,
0.379,0.077,0.379,0.071,0.443,-0.008,0.443,-0.029,,,,,,,,,,,,,,,,
0.379,0.081,0.379,0.077,0.442,-0.029,0.442,-0.043,,,,,,,,,,,,,,,,
0.379,0.098,0.379,0.092,0.442,-0.029,0.442,-0.051,,,,,,,,,,,,,,,,
0.379,0.086,0.379,0.08,0.442,-0.024,0.442,-0.029,,,,,,,,,,,,,,,,
0.38,0.081,0.38,0.078,0.441,-0.034,0.441,-0.04,,,,,,,,,,,,,,,,
0.38,0.078,0.38,0.074,0.441,-0.04,0.441,-0.054,,,,,,,,,,,,,,,,
0.38,0.081,0.38,0.074,0.441,-0.04,0.441,-0.035,,,,,,,,,,,,,,,,
0.38,0.074,0.38,0.071,0.44,-0.023,0.44,-0.024,,,,,,,,,,,,,,,,
0.381,0.08,0.381,0.065,0.44,-0.028,0.44,-0.041,,,,,,,,,,,,,,,,
0.381,0.072,0.381,0.077,0.439,-0.034,0.439,-0.044,,,,,,,,,,,,,,,,
0.381,0.078,0.381,0.075,0.439,-0.034,0.439,-0.034,,,,,,,,,,,,,,,,
0.381,0.077,0.381,0.071,0.439,-0.023,0.439,-0.047,,,,,,,,,,,,,,,,
0.382,0.077,0.382,0.078,0.438,-0.034,0.438,-0.044,,,,,,,,,,,,,,,,
0.382,0.089,0.382,0.074,0.438,-0.028,0.438,-0.06,,,,,,,,,,,,,,,,
0.382,0.078,0.382,0.071,0.438,-0.043,0.438,-0.034,,,,,,,,,,,,,,,,
0.382,0.077,0.382,0.074,0.437,-0.043,0.437,-0.034,,,,,,,,,,,,,,,,
0.383,0.081,0.383,0.061,0.437,-0.034,0.437,-0.031,,,,,,,,,,,,,,,,
0.383,0.081,0.383,0.071,0.436,-0.034,0.436,-0.038,,,,,,,,,,,,,,,,
0.383,0.08,0.383,0.068,0.436,-0.037,0.436,-0.044,,,,,,,,,,,,,,,,
0.383,0.074,0.383,0.077,0.436,-0.023,0.436,-0.035,,,,,,,,,,,,,,,,
0.384,0.08,0.384,0.068,0.435,-0.04,0.435,-0.06,,,,,,,,,,,,,,,,
0.384,0.086,0.384,0.068,0.435,-0.035,0.435,-0.043,,,,,,,,,,,,,,,,
0.384,0.078,0.384,0.078,0.434,-0.031,0.434,-0.038,,,,,,,,,,,,,,,,
0.384,0.078,0.384,0.071,0.434,-0.037,0.434,-0.055,,,,,,,,,,,,,,,,
0.385,0.078,0.385,0.074,0.434,-0.034,0.434,-0.046,,,,,,,,,,,,,,,,
0.385,0.083,0.385,0.077,0.433,-0.054,0.433,-0.035,,,,,,,,,,,,,,,,
0.385,0.078,0.385,0.072,0.433,-0.044,0.433,-0.047,,,,,,,,,,,,,,,,
0.385,0.072,0.385,0.078,0.433,-0.043,0.433,-0.046,,,,,,,,,,,,,,,,
0.386,0.078,0.386,0.077,0.432,-0.034,0.432,-0.047,,,,,,,,,,,,,,,,
0.386,0.078,0.386,0.071,0.432,-0.038,0.432,-0.055,,,,,,,,,,,,,,,,
0.386,0.077,0.386,0.074,0.431,-0.041,0.431,-0.04,,,,,,,,,,,,,,,,
0.386,0.075,0.386,0.072,0.431,-0.049,0.431,-0.052,,,,,,,,,,,,,,,,
0.387,0.08,0.387,0.065,0.431,-0.041,0.431,-0.055,,,,,,,,,,,,,,,,
0.387,0.071,0.387,0.071,0.43,-0.035,0.43,-0.058,,,,,,,,,,,,,,,,
0.387,0.083,0.387,0.065,0.43,-0.035,0.43,-0.058,,,,,,,,,,,,,,,,
0.387,0.071,0.387,0.069,0.43,-0.046,0.43,-0.055,,,,,,,,,,,,,,,,
0.388,0.066,0.388,0.063,0.429,-0.034,0.429,-0.034,,,,,,,,,,,,,,,,
0.388,0.081,0.388,0.068,0.429,-0.028,0.429,-0.047,,,,,,,,,,,,,,,,
0.388,0.084,0.388,0.074,0.428,-0.049,0.428,-0.058,,,,,,,,,,,,,,,,
0.388,0.074,0.388,0.069,0.428,-0.043,0.428,-0.063,,,,,,,,,,,,,,,,
0.389,0.094,0.389,0.069,0.428,-0.034,0.428,-0.041,,,,,,,,,,,,,,,,
0.389,0.077,0.389,0.066,0.427,-0.038,0.427,-0.047,,,,,,,,,,,,,,,,
0.389,0.111,0.389,0.08,0.427,-0.043,0.427,-0.064,,,,,,,,,,,,,,,,
0.389,0.086,0.389,0.061,0.427,-0.052,0.427,-0.054,,,,,,,,,,,,,,,,
0.39,0.081,0.39,0.069,0.426,-0.04,0.426,-0.066,,,,,,,,,,,,,,,,
0.39,0.075,0.39,0.074,0.426,-0.046,0.426,-0.054,,,,,,,,,,,,,,,,
0.39,0.08,0.39,0.072,0.425,-0.049,0.425,-0.052,,,,,,,,,,,,,,,,
0.39,0.071,0.39,0.065,0.425,-0.044,0.425,-0.058,,,,,,,,,,,,,,,,
0.391,0.08,0.391,0.069,0.425,-0.043,0.425,-0.055,,,,,,,,,,,,,,,,
0.391,0.075,0.391,0.071,0.424,-0.058,0.424,-0.061,,,,,,,,,,,,,,,,
0.391,0.083,0.391,0.071,0.424,-0.035,0.424,-0.058,,,,,,,,,,,,,,,,
0.391,0.083,0.391,0.074,0.424,-0.038,0.424,-0.06,,,,,,,,,,,,,,,,
0.392,0.072,0.392,0.063,0.423,-0.046,0.423,-0.047,,,,,,,,,,,,,,,,
0.392,0.074,0.392,0.065,0.423,-0.034,0.423,-0.063,,,,,,,,,,,,,,,,
0.392,0.077,0.392,0.065,0.422,-0.034,0.422,-0.055,,,,,,,,,,,,,,,,
0.392,0.084,0.392,0.06,0.422,-0.051,0.422,-0.046,,,,,,,,,,,,,,,,
0.393,0.071,0.393,0.066,0.422,-0.038,0.422,-0.051,,,,,,,,,,,,,,,,
0.393,0.075,0.393,0.072,0.421,-0.057,0.421,-0.046,,,,,,,,,,,,,,,,
0.393,0.075,0.393,0.061,0.421,-0.046,0.421,-0.043,,,,,,,,,,,,,,,,
0.393,0.075,0.393,0.066,0.421,-0.066,0.421,-0.061,,,,,,,,,,,,,,,,
0.394,0.078,0.394,0.069,0.42,-0.041,0.42,-0.063,,,,,,,,,,,,,,,,
0.394,0.101,0.394,0.074,0.42,-0.044,0.42,-0.057,,,,,,,,,,,,,,,,
0.394,0.071,0.394,0.068,0.419,-0.061,0.419,-0.047,,,,,,,,,,,,,,,,
0.394,0.069,0.394,0.078,0.419,-0.06,0.419,-0.07,,,,,,,,,,,,,,,,
0.395,0.08,0.395,0.063,0.419,-0.046,0.419,-0.052,,,,,,,,,,,,,,,,
0.395,0.084,0.395,0.071,0.418,-0.051,0.418,-0.06,,,,,,,,,,,,,,,,
0.395,0.075,0.395,0.075,0.418,-0.057,0.418,-0.074,,,,,,,,,,,,,,,,
0.395,0.077,0.395,0.068,0.418,-0.054,0.418,-0.051,,,,,,,,,,,,,,,,
0.396,0.088,0.396,0.065,0.417,-0.047,0.417,-0.052,,,,,,,,,,,,,,,,
0.396,0.081,0.396,0.069,0.417,-0.046,0.417,-0.06,,,,,,,,,,,,,,,,
0.396,0.075,0.396,0.074,0.416,-0.035,0.416,-0.054,,,,,,,,,,,,,,,,
0.396,0.077,0.396,0.072,0.416,-0.06,0.416,-0.044,,,,,,,,,,,,,,,,
0.397,0.08,0.397,0.065,0.416,-0.055,0.416,-0.058,,,,,,,,,,,,,,,,
0.397,0.074,0.397,0.065,0.415,-0.052,0.415,-0.064,,,,,,,,,,,,,,,,
0.397,0.068,0.397,0.069,0.415,-0.057,0.415,-0.06,,,,,,,,,,,,,,,,
0.397,0.074,0.397,0.071,0.415,-0.041,0.415,-0.051,,,,,,,,,,,,,,,,
0.398,0.075,0.398,0.065,0.414,-0.052,0.414,-0.054,,,,,,,,,,,,,,,,
0.398,0.074,0.398,0.063,0.414,-0.069,0.414,-0.064,,,,,,,,,,,,,,,,
0.398,0.06,0.398,0.063,0.413,-0.055,0.413,-0.061,,,,,,,,,,,,,,,,
0.398,0.083,0.398,0.06,0.413,-0.063,0.413,-0.061,,,,,,,,,,,,,,,,
0.399,0.078,0.399,0.065,0.413,-0.061,0.413,-0.066,,,,,,,,,,,,,,,,
0.399,0.075,0.399,0.074,0.412,-0.051,0.412,-0.06,,,,,,,,,,,,,,,,
0.399,0.086,0.399,0.084,0.412,-0.051,0.412,-0.063,,,,,,,,,,,,,,,,
0.399,0.074,0.399,0.068,0.412,-0.052,0.412,-0.086,,,,,,,,,,,,,,,,
0.4,0.071,0.4,0.063,0.411,-0.063,0.411,-0.077,,,,,,,,,,,,,,,,
0.4,0.071,0.4,0.075,0.411,-0.046,0.411,-0.061,,,,,,,,,,,,,,,,
0.4,0.075,0.4,0.072,0.41,-0.051,0.41,-0.055,,,,,,,,,,,,,,,,
0.4,0.068,0.4,0.068,0.41,-0.058,0.41,-0.069,,,,,,,,,,,,,,,,
0.401,0.077,0.401,0.069,0.41,-0.063,0.41,-0.064,,,,,,,,,,,,,,,,
0.401,0.071,0.401,0.071,0.409,-0.06,0.409,-0.069,,,,,,,,,,,,,,,,
0.401,0.074,0.401,0.071,0.409,-0.046,0.409,-0.083,,,,,,,,,,,,,,,,
0.401,0.072,0.401,0.072,0.409,-0.066,0.409,-0.064,,,,,,,,,,,,,,,,
0.402,0.071,0.402,0.068,0.408,-0.07,0.408,-0.061,,,,,,,,,,,,,,,,
0.402,0.074,0.402,0.075,0.408,-0.07,0.408,-0.063,,,,,,,,,,,,,,,,
0.402,0.08,0.402,0.075,0.407,-0.051,0.407,-0.064,,,,,,,,,,,,,,,,
0.402,0.083,0.402,0.071,0.407,-0.037,0.407,-0.075,,,,,,,,,,,,,,,,
0.403,0.078,0.403,0.08,0.407,-0.066,0.407,-0.061,,,,,,,,,,,,,,,,
0.403,0.075,0.403,0.077,0.406,-0.06,0.406,-0.057,,,,,,,,,,,,,,,,
0.403,0.081,0.403,0.086,0.406,-0.047,0.406,-0.069,,,,,,,,,,,,,,,,
0.403,0.075,0.403,0.069,0.406,-0.057,0.406,-0.087,,,,,,,,,,,,,,,,
0.404,0.08,0.404,0.065,0.405,-0.061,0.405,-0.07,,,,,,,,,,,,,,,,
0.404,0.072,0.404,0.08,0.405,-0.046,0.405,-0.06,,,,,,,,,,,,,,,,
0.404,0.075,0.404,0.071,0.405,-0.072,0.405,-0.061,,,,,,,,,,,,,,,,
0.404,0.072,0.404,0.071,0.404,-0.061,0.404,-0.072,,,,,,,,,,,,,,,,
0.405,0.08,0.405,0.063,0.404,-0.067,0.404,-0.064,,,,,,,,,,,,,,,,
0.405,0.071,0.405,0.069,0.403,-0.07,0.403,-0.074,,,,,,,,,,,,,,,,
0.405,0.077,0.405,0.072,0.403,-0.074,0.403,-0.057,,,,,,,,,,,,,,,,
0.405,0.069,0.405,0.065,0.403,-0.055,0.403,-0.061,,,,,,,,,,,,,,,,
0.406,0.071,0.406,0.069,0.402,-0.058,0.402,-0.054,,,,,,,,,,,,,,,,
0.406,0.075,0.406,0.066,0.402,-0.07,0.402,-0.069,,,,,,,,,,,,,,,,
0.406,0.078,0.406,0.065,0.402,-0.047,0.402,-0.064,,,,,,,,,,,,,,,,
0.406,0.068,0.406,0.068,0.401,-0.058,0.401,-0.063,,,,,,,,,,,,,,,,
0.406,0.081,0.406,0.068,0.401,-0.055,0.401,-0.078,,,,,,,,,,,,,,,,
0.407,0.075,0.407,0.072,0.4,-0.077,0.4,-0.077,,,,,,,,,,,,,,,,
0.407,0.078,0.407,0.071,0.4,-0.058,0.4,-0.077,,,,,,,,,,,,,,,,
0.407,0.083,0.407,0.072,0.4,-0.063,0.4,-0.07,,,,,,,,,,,,,,,,
0.407,0.075,0.407,0.077,0.399,-0.064,0.399,-0.072,,,,,,,,,,,,,,,,
0.408,0.072,0.408,0.098,0.399,-0.06,0.399,-0.063,,,,,,,,,,,,,,,,
0.408,0.075,0.408,0.065,0.399,-0.049,0.399,-0.072,,,,,,,,,,,,,,,,
0.408,0.08,0.408,0.068,0.398,-0.069,0.398,-0.089,,,,,,,,,,,,,,,,
0.408,0.086,0.408,0.065,0.398,-0.06,0.398,-0.077,,,,,,,,,,,,,,,,
0.409,0.072,0.409,0.065,0.397,-0.051,0.397,-0.063,,,,,,,,,,,,,,,,
0.409,0.08,0.409,0.086,0.397,-0.069,0.397,-0.063,,,,,,,,,,,,,,,,
0.409,0.075,0.409,0.065,0.397,-0.069,0.397,-0.083,,,,,,,,,,,,,,,,
0.409,0.078,0.409,0.071,0.396,-0.058,0.396,-0.075,,,,,,,,,,,,,,,,
0.41,0.08,0.41,0.069,0.396,-0.067,0.396,-0.063,,,,,,,,,,,,,,,,
0.41,0.081,0.41,0.063,0.396,-0.058,0.396,-0.072,,,,,,,,,,,,,,,,
0.41,0.075,0.41,0.068,0.395,-0.066,0.395,-0.083,,,,,,,,,,,,,,,,
0.41,0.077,0.41,0.065,0.395,-0.069,0.395,-0.064,,,,,,,,,,,,,,,,
0.411,0.075,0.411,0.068,0.394,-0.07,0.394,-0.078,,,,,,,,,,,,,,,,
0.411,0.071,0.411,0.072,0.394,-0.061,0.394,-0.066,,,,,,,,,,,,,,,,
0.411,0.08,0.411,0.071,0.394,-0.064,0.394,-0.08,,,,,,,,,,,,,,,,
0.411,0.065,0.411,0.066,0.393,-0.08,0.393,-0.084,,,,,,,,,,,,,,,,
0.412,0.092,0.412,0.077,0.393,-0.072,0.393,-0.083,,,,,,,,,,,,,,,,
0.412,0.077,0.412,0.077,0.393,-0.069,0.393,-0.078,,,,,,,,,,,,,,,,
0.412,0.078,0.412,0.075,0.392,-0.077,0.392,-0.063,,,,,,,,,,,,,,,,
0.412,0.072,0.412,0.061,0.392,-0.067,0.392,-0.072,,,,,,,,,,,,,,,,
0.413,0.072,0.413,0.075,0.391,-0.063,0.391,-0.072,,,,,,,,,,,,,,,,
0.413,0.08,0.413,0.077,0.391,-0.075,0.391,-0.09,,,,,,,,,,,,,,,,
0.413,0.072,0.413,0.068,0.391,-0.061,0.391,-0.069,,,,,,,,,,,,,,,,
0.413,0.068,0.413,0.068,0.39,-0.058,0.39,-0.077,,,,,,,,,,,,,,,,
0.414,0.081,0.414,0.075,0.39,-0.067,0.39,-0.087,,,,,,,,,,,,,,,,
0.414,0.069,0.414,0.069,0.39,-0.078,0.39,-0.072,,,,,,,,,,,,,,,,
0.414,0.083,0.414,0.071,0.389,-0.067,0.389,-0.072,,,,,,,,,,,,,,,,
0.414,0.069,0.414,0.065,0.389,-0.07,0.389,-0.07,,,,,,,,,,,,,,,,
0.415,0.081,0.415,0.063,0.388,-0.08,0.388,-0.089,,,,,,,,,,,,,,,,
0.415,0.069,0.415,0.068,0.388,-0.061,0.388,-0.084,,,,,,,,,,,,,,,,
0.415,0.072,0.415,0.065,0.388,-0.069,0.388,-0.078,,,,,,,,,,,,,,,,
0.415,0.077,0.415,0.075,0.387,-0.057,0.387,-0.084,,,,,,,,,,,,,,,,
0.416,0.072,0.416,0.068,0.387,-0.072,0.387,-0.084,,,,,,,,,,,,,,,,
0.416,0.077,0.416,0.074,0.387,-0.064,0.387,-0.078,,,,,,,,,,,,,,,,
0.416,0.071,0.416,0.069,0.386,-0.075,0.386,-0.077,,,,,,,,,,,,,,,,
0.416,0.083,0.416,0.071,0.386,-0.075,0.386,-0.072,,,,,,,,,,,,,,,,
0.417,0.069,0.417,0.066,0.385,-0.074,0.385,-0.074,,,,,,,,,,,,,,,,
0.417,0.078,0.417,0.077,0.385,-0.083,0.385,-0.063,,,,,,,,,,,,,,,,
0.417,0.075,0.417,0.063,0.385,-0.075,0.385,-0.086,,,,,,,,,,,,,,,,
0.417,0.071,0.417,0.071,0.384,-0.081,0.384,-0.08,,,,,,,,,,,,,,,,
0.418,0.078,0.418,0.075,0.384,-0.08,0.384,-0.077,,,,,,,,,,,,,,,,
0.418,0.071,0.418,0.063,0.384,-0.078,0.384,-0.083,,,,,,,,,,,,,,,,
0.418,0.075,0.418,0.068,0.383,-0.075,0.383,-0.087,,,,,,,,,,,,,,,,
